experiment,dataset,model,variant,feature_variant,seed,raw_dim,added_dim,total_dim,hidden_channels,num_layers,dropout,aggr,lr,weight_decay,k_concepts,scorer,membership,min_intent_size,mean_intent_size,svd_components,best_epoch,epochs_ran,train_time_sec,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,low_degree_accuracy,low_degree_macro_f1,num_concepts,node_coverage,test_per_class_f1,bucket_low_accuracy,bucket_low_macro_f1,bucket_low_count,bucket_medium_accuracy,bucket_medium_macro_f1,bucket_medium_count,bucket_high_accuracy,bucket_high_macro_f1,bucket_high_count,degree_thr_low,degree_thr_high,binarize_mode,binarize_params,mean_extent_size
scaling_ext__citeseer_qglobal_q090_k256_target_entropy_hard,citeseer,graphsage,fca_feat,fca_feat,2,3703,172,3875,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,1.9186,,8,58,3.267,0.704,0.660905,0.716,0.67575,0.6596306068601583,0.6218148482785956,172.0,0.988278,"[0.342466, 0.663239, 0.713043, 0.813704, 0.8, 0.722045]",0.6596306068601583,0.6218148482785956,379,0.7253886010362695,0.6882366630711303,386,0.7914893617021277,0.7214856659448644,235,1.0,3.0,quantile_global,"{""quantile"": 0.9}",151.2267
scaling_ext__citeseer_qglobal_q090_k256_target_entropy_hard,citeseer,graphsage,fca_feat,fca_feat,3,3703,172,3875,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,1.9186,,6,56,3.216,0.722,0.683346,0.72,0.683894,0.6675461741424802,0.6333305174830551,172.0,0.988278,"[0.382353, 0.688946, 0.708447, 0.790588, 0.785311, 0.74772]",0.6675461741424802,0.6333305174830551,379,0.7305699481865285,0.6953441114125972,386,0.7872340425531915,0.7256637283811197,235,1.0,3.0,quantile_global,"{""quantile"": 0.9}",151.2267
scaling_ext__citeseer_qglobal_q090_k256_target_entropy_hard,citeseer,graphsage,fca_feat,fca_feat,4,3703,172,3875,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,1.9186,,6,56,3.252,0.71,0.675886,0.711,0.67628,0.6385224274406333,0.6109166380725775,172.0,0.988278,"[0.376471, 0.613003, 0.713092, 0.814645, 0.803324, 0.737143]",0.6385224274406333,0.6109166380725775,379,0.7176165803108808,0.6845668296647803,386,0.8170212765957446,0.758604365609436,235,1.0,3.0,quantile_global,"{""quantile"": 0.9}",151.2267
scaling_ext__pubmed_qglobal_q075_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.5469,,16,66,8.358,0.792,0.790211,0.754,0.750629,0.7112970711297071,0.7155430155430156,64.0,0.998935,"[0.736842, 0.753939, 0.761104]",0.7112970711297071,0.7155430155430156,478,0.7732793522267206,0.7597857536724844,247,0.8109090909090909,0.800880943127348,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",2970.625
scaling_ext__pubmed_qglobal_q075_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.5469,,19,69,8.65,0.774,0.774464,0.756,0.757469,0.7280334728033473,0.7362426200963409,64.0,0.998935,"[0.764228, 0.757869, 0.750311]",0.7280334728033473,0.7362426200963409,478,0.7813765182186235,0.7735754195243651,247,0.7818181818181819,0.7724511938063058,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",2970.625
scaling_ext__pubmed_qglobal_q075_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.5469,,22,72,9.185,0.786,0.784312,0.742,0.739644,0.702928870292887,0.7071475625823452,64.0,0.998935,"[0.72997, 0.742656, 0.746305]",0.702928870292887,0.7071475625823452,478,0.7651821862348178,0.7536588538687029,247,0.7890909090909091,0.7804636082075107,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",2970.625
scaling_ext__pubmed_qglobal_q075_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.5469,,14,64,8.151,0.782,0.782198,0.744,0.745387,0.7112970711297071,0.7193332329578377,64.0,0.998935,"[0.751958, 0.742996, 0.741206]",0.7112970711297071,0.7193332329578377,478,0.7651821862348178,0.758682434666056,247,0.7818181818181819,0.770628534645271,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",2970.625
scaling_ext__pubmed_qglobal_q075_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.5469,,30,80,11.288,0.792,0.793885,0.752,0.748048,0.702928870292887,0.7055360176544188,64.0,0.998935,"[0.731429, 0.756886, 0.755828]",0.702928870292887,0.7055360176544188,478,0.7894736842105263,0.7783853990850315,247,0.8036363636363636,0.7935984765253057,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",2970.625
scaling_ext__pubmed_qglobal_q075_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,2.0781,,16,66,10.109,0.8,0.802025,0.738,0.7392,0.696652719665272,0.7036142531498569,64.0,0.986154,"[0.745501, 0.741818, 0.73028]",0.696652719665272,0.7036142531498569,478,0.7854251012145749,0.7808476714023941,247,0.7672727272727272,0.7604568724119662,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1807.8906
scaling_ext__pubmed_qglobal_q075_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,2.0781,,14,64,9.465,0.78,0.783339,0.727,0.728982,0.6882845188284519,0.696853798099904,64.0,0.986154,"[0.740933, 0.708171, 0.737841]",0.6882845188284519,0.696853798099904,478,0.7611336032388664,0.7595735869096182,247,0.7636363636363637,0.7523556644880175,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1807.8906
scaling_ext__pubmed_qglobal_q075_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,2.0781,,29,79,11.132,0.804,0.810137,0.74,0.742237,0.7050209205020921,0.7103001292572371,64.0,0.986154,"[0.752688, 0.741276, 0.732748]",0.7050209205020921,0.7103001292572371,478,0.7854251012145749,0.7812729491309671,247,0.76,0.7591766422331206,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1807.8906
scaling_ext__pubmed_qglobal_q075_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,2.0781,,27,77,10.195,0.794,0.796977,0.736,0.740171,0.694560669456067,0.7045131086142322,64.0,0.986154,"[0.758808, 0.731586, 0.73012]",0.694560669456067,0.7045131086142322,478,0.7773279352226721,0.7737597895038921,247,0.7709090909090909,0.7677353242570634,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1807.8906
scaling_ext__pubmed_qglobal_q075_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,2.0781,,23,73,9.653,0.792,0.792174,0.732,0.733671,0.6924686192468619,0.6996191877802306,64.0,0.986154,"[0.742268, 0.737226, 0.721519]",0.6924686192468619,0.6996191877802306,478,0.7854251012145749,0.7808712192058618,247,0.7527272727272727,0.7475529580691479,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1807.8906
scaling_ext__pubmed_qglobal_q075_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,2.6681,,16,66,9.753,0.778,0.777651,0.73,0.729891,0.6924686192468619,0.6968499471827666,229.0,0.998935,"[0.736, 0.748578, 0.705094]",0.6924686192468619,0.6968499471827666,478,0.7611336032388664,0.7566760884605622,247,0.7672727272727272,0.7570889495475289,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_qglobal_q075_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,2.6681,,10,60,8.835,0.762,0.763345,0.722,0.723168,0.6903765690376569,0.6969014481213963,229.0,0.998935,"[0.729114, 0.722833, 0.717557]",0.6903765690376569,0.6969014481213963,478,0.7489878542510121,0.74216182700079,247,0.7527272727272727,0.7426626871071315,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_qglobal_q075_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,2.6681,,7,57,8.635,0.776,0.773575,0.73,0.7322,0.6861924686192469,0.6925694777492283,229.0,0.998935,"[0.744565, 0.738676, 0.713359]",0.6861924686192469,0.6925694777492283,478,0.7651821862348178,0.7619514472455649,247,0.7745454545454545,0.7701157833775305,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_qglobal_q075_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,2.6681,,10,60,8.966,0.772,0.774558,0.73,0.732791,0.6924686192468619,0.700069883800109,229.0,0.998935,"[0.748052, 0.735849, 0.714472]",0.6924686192468619,0.700069883800109,478,0.7449392712550608,0.7422684520962856,247,0.7818181818181819,0.7706711884048092,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_qglobal_q075_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,2.6681,,10,60,8.753,0.778,0.778439,0.731,0.732901,0.702928870292887,0.7101905585051652,229.0,0.998935,"[0.742105, 0.721805, 0.734793]",0.702928870292887,0.7101905585051652,478,0.7611336032388664,0.7565245893636422,247,0.7527272727272727,0.7457480242095881,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_qglobal_q075_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,2.6681,,17,67,10.189,0.78,0.781207,0.741,0.740605,0.7071129707112971,0.7108494389873682,229.0,0.998935,"[0.741144, 0.754098, 0.726573]",0.7071129707112971,0.7108494389873682,478,0.7611336032388664,0.7588063231267115,247,0.7818181818181819,0.7723517717982146,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_qglobal_q075_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,2.6681,,19,69,10.369,0.768,0.766336,0.718,0.716408,0.6924686192468619,0.6950337258836768,229.0,0.998935,"[0.72449, 0.747768, 0.676966]",0.6924686192468619,0.6950337258836768,478,0.7327935222672065,0.7288980852563238,247,0.7490909090909091,0.7378901838619288,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_qglobal_q075_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,2.6681,,9,59,8.812,0.77,0.770813,0.732,0.735377,0.7071129707112971,0.7147119331892258,229.0,0.998935,"[0.751351, 0.720812, 0.733967]",0.7071129707112971,0.7147119331892258,478,0.7489878542510121,0.7473465784772686,247,0.76,0.7564261014488397,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_qglobal_q075_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,2.6681,,22,72,11.057,0.772,0.767065,0.732,0.731391,0.698744769874477,0.7061524238402695,229.0,0.998935,"[0.731707, 0.746512, 0.715953]",0.698744769874477,0.7061524238402695,478,0.7651821862348178,0.7535133486570392,247,0.76,0.7484825116404065,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_qglobal_q075_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,229,729,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,2.6681,,7,57,8.781,0.764,0.766027,0.727,0.730854,0.6903765690376569,0.6970574153868817,229.0,0.998935,"[0.755319, 0.740068, 0.697174]",0.6903765690376569,0.6970574153868817,478,0.757085020242915,0.753436170490434,247,0.7636363636363637,0.7612486622771217,275,1.0,3.0,quantile_global,"{""quantile"": 0.75}",1117.131
scaling_ext__pubmed_topk_t10_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,17,67,9.104,0.784,0.781217,0.739,0.740413,0.7133891213389121,0.7237029602369182,64.0,0.962875,"[0.747191, 0.729089, 0.744958]",0.7133891213389121,0.7237029602369182,478,0.7489878542510121,0.7332080735054917,247,0.7745454545454545,0.7658995615912136,275,1.0,3.0,topk_per_node,"{""topk"": 10}",923.2031
scaling_ext__pubmed_topk_t10_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,13,63,8.433,0.782,0.782615,0.75,0.748668,0.7133891213389121,0.7195436518027991,64.0,0.962875,"[0.743142, 0.757143, 0.745718]",0.7133891213389121,0.7195436518027991,478,0.7732793522267206,0.7629172169111141,247,0.7927272727272727,0.7777195989224337,275,1.0,3.0,topk_per_node,"{""topk"": 10}",923.2031
scaling_ext__pubmed_topk_t10_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,24,74,10.026,0.782,0.776394,0.743,0.740364,0.7154811715481172,0.7229224397195572,64.0,0.962875,"[0.729345, 0.747331, 0.744417]",0.7154811715481172,0.7229224397195572,478,0.7489878542510121,0.7297702490334649,247,0.7854545454545454,0.77014639411725,275,1.0,3.0,topk_per_node,"{""topk"": 10}",923.2031
scaling_ext__pubmed_topk_t10_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,25,75,10.053,0.774,0.770766,0.743,0.741104,0.7175732217573222,0.7249202345082101,64.0,0.962875,"[0.732782, 0.743276, 0.747253]",0.7175732217573222,0.7249202345082101,478,0.7489878542510121,0.7297875422501208,247,0.7818181818181819,0.7685415983666983,275,1.0,3.0,topk_per_node,"{""topk"": 10}",923.2031
scaling_ext__pubmed_topk_t10_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,15,65,8.66,0.776,0.773297,0.739,0.738914,0.7196652719665272,0.7264817037926282,64.0,0.962875,"[0.738544, 0.738538, 0.739659]",0.7196652719665272,0.7264817037926282,478,0.7530364372469636,0.7386902468764555,247,0.76,0.7527321786581046,275,1.0,3.0,topk_per_node,"{""topk"": 10}",923.2031
scaling_ext__pubmed_topk_t10_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,1.0,,21,71,9.552,0.756,0.763316,0.728,0.727863,0.700836820083682,0.7087864256457378,64.0,0.927119,"[0.727763, 0.722013, 0.733813]",0.700836820083682,0.7087864256457378,478,0.7327935222672065,0.7229117239623092,247,0.7709090909090909,0.7571835185687178,275,1.0,3.0,topk_per_node,"{""topk"": 10}",739.625
scaling_ext__pubmed_topk_t10_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,1.0,,19,69,9.402,0.752,0.757673,0.736,0.735473,0.7112970711297071,0.7181682492129635,64.0,0.927119,"[0.732984, 0.737888, 0.735547]",0.7112970711297071,0.7181682492129635,478,0.7368421052631579,0.7309767880287499,247,0.7781818181818182,0.7615586568825168,275,1.0,3.0,topk_per_node,"{""topk"": 10}",739.625
scaling_ext__pubmed_topk_t10_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,1.0,,14,64,8.418,0.756,0.763217,0.73,0.729901,0.702928870292887,0.7097107979877452,64.0,0.927119,"[0.730769, 0.737705, 0.721228]",0.702928870292887,0.7097107979877452,478,0.7449392712550608,0.7315538571401,247,0.7636363636363637,0.754898622604637,275,1.0,3.0,topk_per_node,"{""topk"": 10}",739.625
scaling_ext__pubmed_topk_t10_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,1.0,,13,63,8.243,0.752,0.759544,0.735,0.735095,0.7071129707112971,0.7136457555346754,64.0,0.927119,"[0.737401, 0.746445, 0.721438]",0.7071129707112971,0.7136457555346754,478,0.7530364372469636,0.7469312990762574,247,0.7672727272727272,0.7526790633132562,275,1.0,3.0,topk_per_node,"{""topk"": 10}",739.625
scaling_ext__pubmed_topk_t10_k64_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,target_entropy,hard,1.0,1.0,,19,69,9.236,0.748,0.758505,0.727,0.725845,0.696652719665272,0.7049909740642498,64.0,0.927119,"[0.722543, 0.717172, 0.737819]",0.696652719665272,0.7049909740642498,478,0.7327935222672065,0.712512025012025,247,0.7745454545454545,0.7652574461267067,275,1.0,3.0,topk_per_node,"{""topk"": 10}",739.625
scaling_ext__pubmed_topk_t10_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,7,57,8.618,0.758,0.763169,0.74,0.741306,0.7196652719665272,0.7267170620961506,256.0,1.0,"[0.757033, 0.757919, 0.708966]",0.7196652719665272,0.7267170620961506,478,0.7408906882591093,0.7285710520767447,247,0.7745454545454545,0.7643951143989147,275,1.0,3.0,topk_per_node,"{""topk"": 10}",550.2969
scaling_ext__pubmed_topk_t10_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,9,59,8.924,0.77,0.777422,0.743,0.743718,0.7175732217573222,0.725133020344288,256.0,1.0,"[0.753247, 0.756818, 0.721088]",0.7175732217573222,0.725133020344288,478,0.7489878542510121,0.7384189234490339,247,0.7818181818181819,0.7686976236556999,275,1.0,3.0,topk_per_node,"{""topk"": 10}",550.2969
scaling_ext__pubmed_topk_t10_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,12,62,9.602,0.77,0.772657,0.743,0.743022,0.7175732217573222,0.7234666415427435,256.0,1.0,"[0.753181, 0.761798, 0.714086]",0.7175732217573222,0.7234666415427435,478,0.7489878542510121,0.7405781957506097,247,0.7818181818181819,0.7723150380695571,275,1.0,3.0,topk_per_node,"{""topk"": 10}",550.2969
scaling_ext__pubmed_topk_t10_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,12,62,9.665,0.764,0.767693,0.741,0.741506,0.7133891213389121,0.7193954645807382,256.0,1.0,"[0.753769, 0.759637, 0.711111]",0.7133891213389121,0.7193954645807382,478,0.757085020242915,0.7517407225228179,247,0.7745454545454545,0.7636267017180972,275,1.0,3.0,topk_per_node,"{""topk"": 10}",550.2969
scaling_ext__pubmed_topk_t10_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,9,59,9.006,0.772,0.778452,0.744,0.743538,0.7238493723849372,0.7289256702450935,256.0,1.0,"[0.746803, 0.760694, 0.723118]",0.7238493723849372,0.7289256702450935,478,0.757085020242915,0.7452378871011147,247,0.7672727272727272,0.754386667695952,275,1.0,3.0,topk_per_node,"{""topk"": 10}",550.2969
scaling_ext__pubmed_topk_t10_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,1.0,,32,82,12.516,0.77,0.774245,0.751,0.749179,0.7112970711297071,0.720042223555104,256.0,0.999899,"[0.744986, 0.765572, 0.736979]",0.7112970711297071,0.720042223555104,478,0.7611336032388664,0.7379714456910266,247,0.8109090909090909,0.7975177304964539,275,1.0,3.0,topk_per_node,"{""topk"": 10}",472.3164
scaling_ext__pubmed_topk_t10_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,1.0,,10,60,9.165,0.774,0.781735,0.751,0.750233,0.7196652719665272,0.7256639644790829,256.0,0.999899,"[0.750716, 0.762864, 0.73712]",0.7196652719665272,0.7256639644790829,478,0.7530364372469636,0.7326932489928084,247,0.8036363636363636,0.8006964229186452,275,1.0,3.0,topk_per_node,"{""topk"": 10}",472.3164
scaling_ext__pubmed_topk_t10_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,1.0,,11,61,9.501,0.766,0.772095,0.751,0.748236,0.7217573221757322,0.723518891124525,256.0,0.999899,"[0.740741, 0.767837, 0.73613]",0.7217573221757322,0.723518891124525,478,0.7489878542510121,0.73734335839599,247,0.8036363636363636,0.7971738109395773,275,1.0,3.0,topk_per_node,"{""topk"": 10}",472.3164
scaling_ext__pubmed_topk_t10_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,1.0,,15,65,10.34,0.776,0.780477,0.749,0.749298,0.7196652719665272,0.7251284520549319,256.0,0.999899,"[0.754717, 0.76082, 0.732357]",0.7196652719665272,0.7251284520549319,478,0.7489878542510121,0.7394339738851934,247,0.8,0.7961213956684032,275,1.0,3.0,topk_per_node,"{""topk"": 10}",472.3164
scaling_ext__pubmed_topk_t10_k256_target_entropy_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,target_entropy,hard,1.0,1.0,,9,59,9.392,0.776,0.783154,0.741,0.741977,0.7196652719665272,0.7261618700399565,256.0,0.999899,"[0.751295, 0.753456, 0.72118]",0.7196652719665272,0.7261618700399565,478,0.7368421052631579,0.7217443934760448,247,0.7818181818181819,0.7769905589511069,275,1.0,3.0,topk_per_node,"{""topk"": 10}",472.3164
scaling_ext__pubmed_gsmooth_t10_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,18,68,9.916,0.786,0.79333,0.725,0.727333,0.7071129707112971,0.7147790099757397,128.0,0.997109,"[0.740541, 0.70437, 0.737089]",0.7071129707112971,0.7147790099757397,478,0.7125506072874493,0.7094390635224975,247,0.7672727272727272,0.7595089900936977,275,1.0,3.0,graph_smoothed_topk,"{""smooth_alpha"": 0.5, ""topk"": 10}",759.7812
scaling_ext__pubmed_gsmooth_t10_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,17,67,8.814,0.776,0.776574,0.747,0.747973,0.7175732217573222,0.7244697453064969,128.0,0.997109,"[0.755784, 0.757009, 0.731126]",0.7175732217573222,0.7244697453064969,478,0.7489878542510121,0.7428260279226543,247,0.7963636363636364,0.7864932738295183,275,1.0,3.0,graph_smoothed_topk,"{""smooth_alpha"": 0.5, ""topk"": 10}",759.7812
scaling_ext__pubmed_gsmooth_t10_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,18,68,8.808,0.778,0.782279,0.736,0.739183,0.7154811715481172,0.7230555041546608,128.0,0.997109,"[0.754617, 0.722013, 0.74092]",0.7154811715481172,0.7230555041546608,478,0.7327935222672065,0.7326275587018909,247,0.7745454545454545,0.7688925736106924,275,1.0,3.0,graph_smoothed_topk,"{""smooth_alpha"": 0.5, ""topk"": 10}",759.7812
scaling_ext__pubmed_gsmooth_t10_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,65,115,15.004,0.77,0.77395,0.744,0.743485,0.7301255230125523,0.7327372919478182,128.0,0.997109,"[0.743316, 0.754673, 0.732468]",0.7301255230125523,0.7327372919478182,478,0.7246963562753036,0.7212945089648234,247,0.7854545454545454,0.7750646317499306,275,1.0,3.0,graph_smoothed_topk,"{""smooth_alpha"": 0.5, ""topk"": 10}",759.7812
scaling_ext__pubmed_gsmooth_t10_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,18,68,8.933,0.786,0.792357,0.745,0.745118,0.7196652719665272,0.726527500873048,128.0,0.997109,"[0.745946, 0.748201, 0.741206]",0.7196652719665272,0.726527500873048,478,0.7489878542510121,0.7389343113027325,247,0.7854545454545454,0.7749566173564938,275,1.0,3.0,graph_smoothed_topk,"{""smooth_alpha"": 0.5, ""topk"": 10}",759.7812
scaling_ext__cora_gsmooth_t10_k128_support_hard,cora,graphsage,fca_feat,fca_feat,0,1433,128,1561,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0156,,16,66,2.455,0.784,0.774747,0.804,0.798447,0.7625,0.7429741331413792,128.0,0.997415,"[0.700855, 0.836735, 0.893617, 0.818951, 0.784195, 0.776256, 0.778523]",0.7625,0.7429741331413792,400,0.8247126436781609,0.8233965381320429,348,0.8412698412698413,0.8423588346652496,252,2.0,4.0,graph_smoothed_topk,"{""smooth_alpha"": 0.5, ""topk"": 10}",116.9531
scaling_ext__cora_gsmooth_t10_k128_support_hard,cora,graphsage,fca_feat,fca_feat,1,1433,128,1561,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0156,,27,77,3.393,0.792,0.777798,0.815,0.805435,0.77,0.7436197186295146,128.0,0.997415,"[0.677966, 0.84375, 0.884211, 0.836991, 0.825503, 0.794118, 0.77551]",0.77,0.7436197186295146,400,0.8448275862068966,0.8378290173114944,348,0.8452380952380952,0.8427535003158588,252,2.0,4.0,graph_smoothed_topk,"{""smooth_alpha"": 0.5, ""topk"": 10}",116.9531
scaling_ext__cora_gsmooth_t10_k128_support_hard,cora,graphsage,fca_feat,fca_feat,2,1433,128,1561,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0156,,13,63,2.804,0.792,0.778939,0.814,0.801958,0.775,0.750964867240399,128.0,0.997415,"[0.692982, 0.867725, 0.884058, 0.849359, 0.812081, 0.751092, 0.75641]",0.775,0.750964867240399,400,0.8390804597701149,0.8292408563276746,348,0.8412698412698413,0.8354814177230038,252,2.0,4.0,graph_smoothed_topk,"{""smooth_alpha"": 0.5, ""topk"": 10}",116.9531
